Activity_ID,Name,District,Category,Description,Latitude,Longitude,Opening_Hours,Price_Level,Suitable_For,Duration_Hours
ACT_01744,Vavuniya Tea Estate Tour 1744,Vavuniya,Nature,Nature activity in Vavuniya suitable for family travelers.,8.811366,80.519967,05:30-20:00,Low,Family,3
ACT_01745,Batticaloa Sacred Site Visit 1745,Batticaloa,Religious,Religious activity in Batticaloa suitable for solo travelers.,7.662031,81.66923,10:00-22:00,Medium,Solo,5
ACT_01746,Monaragala Ayurveda Session 1746,Monaragala,Wellness,Wellness activity in Monaragala suitable for adventure travelers.,6.869843,81.353791,10:00-22:00,High,Adventure,2
ACT_01747,Kalutara Cycling Tour 1747,Kalutara,Adventure,Adventure activity in Kalutara suitable for family travelers.,6.618903,79.995227,09:00-18:00,High,Family,3
ACT_01748,Colombo Yoga Morning 1748,Colombo,Wellness,Wellness activity in Colombo suitable for solo travelers.,6.954852,79.908531,08:00-17:00,Medium,Solo,2
ACT_01749,Trincomalee Temple Visit 1749,Trincomalee,Culture,Culture activity in Trincomalee suitable for kids travelers.,8.658614,81.1642,24 Hours,Medium,Kids,6
ACT_01750,Negombo Heritage Walk 1750,Negombo,Culture,Culture activity in Negombo suitable for solo travelers.,7.28655,79.80146,08:00-17:00,Medium,Solo,4
ACT_01751,Kurunegala Cycling Tour 1751,Kurunegala,Adventure,Adventure activity in Kurunegala suitable for couple travelers.,7.447088,80.337557,10:00-22:00,Medium,Couple,4
ACT_01752,Vavuniya Wellness Retreat 1752,Vavuniya,Wellness,Wellness activity in Vavuniya suitable for adventure travelers.,8.703617,80.578046,05:30-20:00,High,Adventure,6
ACT_01753,Kurunegala Pilgrimage Walk 1753,Kurunegala,Religious,Religious activity in Kurunegala suitable for solo travelers.,7.531292,80.401795,06:00-18:00,Low,Solo,5
ACT_01754,Ampara Temple Visit 1754,Ampara,Culture,Culture activity in Ampara suitable for solo travelers.,7.279914,81.67989,09:00-18:00,High,Solo,2
ACT_01755,Badulla Botanical Garden Walk 1755,Badulla,Nature,Nature activity in Badulla suitable for adventure travelers.,6.926729,81.059441,09:00-18:00,Medium,Adventure,1
ACT_01756,Matara Museum Tour 1756,Matara,Culture,Culture activity in Matara suitable for solo travelers.,5.879184,80.521352,08:00-17:00,Low,Solo,1
ACT_01757,Puttalam Tea Estate Tour 1757,Puttalam,Nature,Nature activity in Puttalam suitable for kids travelers.,8.09795,79.855988,08:00-17:00,High,Kids,1
ACT_01758,Batticaloa Safari Ride 1758,Batticaloa,Adventure,Adventure activity in Batticaloa suitable for kids travelers.,7.780958,81.630486,10:00-22:00,High,Kids,6
ACT_01759,Puttalam Bird Watching 1759,Puttalam,Nature,Nature activity in Puttalam suitable for group travelers.,8.005129,79.903515,06:00-18:00,Low,Group,2
ACT_01760,Nuwara Eliya Cycling Tour 1760,Nuwara Eliya,Adventure,Adventure activity in Nuwara Eliya suitable for group travelers.,6.962069,80.857271,08:00-17:00,High,Group,1
ACT_01761,Ratnapura National Park Safari 1761,Ratnapura,Wildlife,Wildlife activity in Ratnapura suitable for solo travelers.,6.645662,80.31101,05:30-20:00,High,Solo,2
ACT_01762,Vavuniya Lagoon Boat Ride 1762,Vavuniya,Beach,Beach activity in Vavuniya suitable for adventure travelers.,8.767015,80.444532,10:00-22:00,Low,Adventure,1
ACT_01763,Ratnapura Museum Tour 1763,Ratnapura,Culture,Culture activity in Ratnapura suitable for couple travelers.,6.63062,80.42569,05:30-20:00,High,Couple,1
ACT_01764,Jaffna Bird Watching 1764,Jaffna,Nature,Nature activity in Jaffna suitable for family travelers.,9.689017,79.97801,09:00-18:00,Medium,Family,2
ACT_01765,Monaragala Waterfall Visit 1765,Monaragala,Nature,Nature activity in Monaragala suitable for group travelers.,6.907675,81.285874,10:00-22:00,Low,Group,2
ACT_01766,Galle Bird Sanctuary Visit 1766,Galle,Wildlife,Wildlife activity in Galle suitable for family travelers.,6.110204,80.30043,10:00-22:00,Low,Family,4
ACT_01767,Mullaitivu Elephant Watching 1767,Mullaitivu,Wildlife,Wildlife activity in Mullaitivu suitable for group travelers.,9.237132,80.863398,06:00-18:00,Low,Group,2
ACT_01768,Kilinochchi Turtle Hatchery Visit 1768,Kilinochchi,Wildlife,Wildlife activity in Kilinochchi suitable for senior travelers.,9.392598,80.357585,09:00-18:00,Low,Senior,3
ACT_01769,Puttalam Museum Tour 1769,Puttalam,Culture,Culture activity in Puttalam suitable for adventure travelers.,7.982851,79.908043,09:00-18:00,Low,Adventure,2
ACT_01770,Anuradhapura Snorkeling 1770,Anuradhapura,Beach,Beach activity in Anuradhapura suitable for senior travelers.,8.33966,80.43697,09:00-18:00,High,Senior,1
ACT_01771,Batticaloa Hindu Temple Visit 1771,Batticaloa,Religious,Religious activity in Batticaloa suitable for kids travelers.,7.746424,81.663147,08:00-17:00,Low,Kids,1
ACT_01772,Matara Beach Relaxation 1772,Matara,Beach,Beach activity in Matara suitable for kids travelers.,6.022296,80.578586,10:00-22:00,High,Kids,6
ACT_01773,Puttalam Zipline 1773,Puttalam,Adventure,Adventure activity in Puttalam suitable for adventure travelers.,8.077605,79.870495,10:00-22:00,Medium,Adventure,1
ACT_01774,Negombo Botanical Garden Walk 1774,Negombo,Nature,Nature activity in Negombo suitable for adventure travelers.,7.136555,79.879101,24 Hours,Medium,Adventure,2
ACT_01775,Colombo Bird Watching 1775,Colombo,Nature,Nature activity in Colombo suitable for kids travelers.,7.005843,79.871108,05:30-20:00,High,Kids,3
ACT_01776,Matara Temple Visit 1776,Matara,Culture,Culture activity in Matara suitable for group travelers.,5.924441,80.576906,06:00-18:00,High,Group,1
ACT_01777,Kilinochchi Spice Garden Visit 1777,Kilinochchi,Food,Food activity in Kilinochchi suitable for senior travelers.,9.357116,80.452183,05:30-20:00,Medium,Senior,2
ACT_01778,Kalutara Ayurveda Session 1778,Kalutara,Wellness,Wellness activity in Kalutara suitable for family travelers.,6.606981,79.894736,06:00-18:00,Low,Family,5
ACT_01779,Badulla Forest Trail 1779,Badulla,Nature,Nature activity in Badulla suitable for solo travelers.,6.972414,81.080282,06:00-18:00,Medium,Solo,4
ACT_01780,Polonnaruwa Museum Tour 1780,Polonnaruwa,Culture,Culture activity in Polonnaruwa suitable for solo travelers.,7.990765,80.962004,06:00-18:00,Low,Solo,6
ACT_01781,Mannar Spa Treatment 1781,Mannar,Wellness,Wellness activity in Mannar suitable for senior travelers.,9.060145,79.898693,09:00-18:00,High,Senior,6
ACT_01782,Ella Snorkeling 1782,Ella,Beach,Beach activity in Ella suitable for kids travelers.,6.935212,80.973965,05:30-20:00,Medium,Kids,5
ACT_01783,Kilinochchi Ayurveda Session 1783,Kilinochchi,Wellness,Wellness activity in Kilinochchi suitable for couple travelers.,9.446721,80.408629,05:30-20:00,Medium,Couple,3
ACT_01784,Polonnaruwa Temple Visit 1784,Polonnaruwa,Culture,Culture activity in Polonnaruwa suitable for couple travelers.,7.98588,80.97056,08:00-17:00,Medium,Couple,3
ACT_01785,Anuradhapura Traditional Village Visit 1785,Anuradhapura,Culture,Culture activity in Anuradhapura suitable for group travelers.,8.374673,80.340378,05:30-20:00,Low,Group,3
ACT_01786,Monaragala Rock Climbing 1786,Monaragala,Adventure,Adventure activity in Monaragala suitable for senior travelers.,6.812123,81.372379,10:00-22:00,Low,Senior,2
ACT_01787,Kalutara Hindu Temple Visit 1787,Kalutara,Religious,Religious activity in Kalutara suitable for senior travelers.,6.592444,79.947524,06:00-18:00,Low,Senior,1
ACT_01788,Hambantota Whale Watching 1788,Hambantota,Wildlife,Wildlife activity in Hambantota suitable for family travelers.,6.150726,81.142755,05:30-20:00,Medium,Family,6
ACT_01789,Matara Lagoon Boat Ride 1789,Matara,Beach,Beach activity in Matara suitable for senior travelers.,5.88313,80.628552,09:00-18:00,Medium,Senior,4
ACT_01790,Batticaloa Bird Watching 1790,Batticaloa,Nature,Nature activity in Batticaloa suitable for adventure travelers.,7.635368,81.661609,10:00-22:00,High,Adventure,4
ACT_01791,Kilinochchi National Park Safari 1791,Kilinochchi,Wildlife,Wildlife activity in Kilinochchi suitable for couple travelers.,9.376674,80.313629,09:00-18:00,Medium,Couple,2
ACT_01792,Kurunegala Temple Visit 1792,Kurunegala,Culture,Culture activity in Kurunegala suitable for senior travelers.,7.547359,80.346093,09:00-18:00,Medium,Senior,6
ACT_01793,Colombo Ancient City Tour 1793,Colombo,Culture,Culture activity in Colombo suitable for couple travelers.,6.986349,79.918941,08:00-17:00,Medium,Couple,3
ACT_01794,Colombo Hiking 1794,Colombo,Adventure,Adventure activity in Colombo suitable for family travelers.,6.934045,79.884967,24 Hours,Low,Family,2
ACT_01795,Mullaitivu Sunset Walk 1795,Mullaitivu,Beach,Beach activity in Mullaitivu suitable for couple travelers.,9.239497,80.786403,06:00-18:00,Medium,Couple,6
ACT_01796,Jaffna Spice Garden Visit 1796,Jaffna,Food,Food activity in Jaffna suitable for couple travelers.,9.693063,80.092097,08:00-17:00,High,Couple,1
ACT_01797,Polonnaruwa Hiking 1797,Polonnaruwa,Adventure,Adventure activity in Polonnaruwa suitable for family travelers.,7.885562,81.087453,06:00-18:00,High,Family,5
ACT_01798,Matara Botanical Garden Walk 1798,Matara,Nature,Nature activity in Matara suitable for couple travelers.,6.025754,80.516353,24 Hours,Low,Couple,1
ACT_01799,Monaragala Temple Visit 1799,Monaragala,Culture,Culture activity in Monaragala suitable for senior travelers.,6.896145,81.280083,09:00-18:00,Medium,Senior,1
ACT_01800,Ampara Bird Watching 1800,Ampara,Nature,Nature activity in Ampara suitable for senior travelers.,7.273809,81.730466,05:30-20:00,High,Senior,4
ACT_01801,Puttalam Rock Climbing 1801,Puttalam,Adventure,Adventure activity in Puttalam suitable for solo travelers.,7.994351,79.827681,10:00-22:00,High,Solo,2
ACT_01802,Mannar Lagoon Boat Ride 1802,Mannar,Beach,Beach activity in Mannar suitable for kids travelers.,9.042961,79.976573,05:30-20:00,Low,Kids,4
ACT_01803,Kandy Safari Ride 1803,Kandy,Adventure,Adventure activity in Kandy suitable for senior travelers.,7.31209,80.69245,06:00-18:00,Medium,Senior,3
ACT_01804,Puttalam Seafood Experience 1804,Puttalam,Food,Food activity in Puttalam suitable for kids travelers.,8.072275,79.851746,05:30-20:00,Low,Kids,1
ACT_01805,Ratnapura Botanical Garden Walk 1805,Ratnapura,Nature,Nature activity in Ratnapura suitable for solo travelers.,6.778419,80.397299,05:30-20:00,High,Solo,3
ACT_01806,Kandy Beach Relaxation 1806,Kandy,Beach,Beach activity in Kandy suitable for kids travelers.,7.286784,80.691636,24 Hours,Medium,Kids,4
ACT_01807,Jaffna Tea Estate Tour 1807,Jaffna,Nature,Nature activity in Jaffna suitable for family travelers.,9.663103,80.047264,05:30-20:00,High,Family,2
ACT_01808,Kalutara Waterfall Visit 1808,Kalutara,Nature,Nature activity in Kalutara suitable for couple travelers.,6.531293,79.899032,08:00-17:00,High,Couple,3
ACT_01809,Ella Lagoon Boat Ride 1809,Ella,Beach,Beach activity in Ella suitable for kids travelers.,6.91105,81.062161,24 Hours,High,Kids,3
ACT_01810,Kilinochchi Cycling Tour 1810,Kilinochchi,Adventure,Adventure activity in Kilinochchi suitable for adventure travelers.,9.406721,80.375451,05:30-20:00,Low,Adventure,6
ACT_01811,Matale Wellness Retreat 1811,Matale,Wellness,Wellness activity in Matale suitable for couple travelers.,7.454968,80.603895,05:30-20:00,Low,Couple,1
ACT_01812,Trincomalee Tea Tasting 1812,Trincomalee,Food,Food activity in Trincomalee suitable for couple travelers.,8.574305,81.223668,06:00-18:00,Medium,Couple,4
ACT_01813,Polonnaruwa Museum Tour 1813,Polonnaruwa,Culture,Culture activity in Polonnaruwa suitable for solo travelers.,7.878968,80.956693,08:00-17:00,Low,Solo,1
ACT_01814,Badulla Yoga Morning 1814,Badulla,Wellness,Wellness activity in Badulla suitable for solo travelers.,7.071367,81.000804,06:00-18:00,Medium,Solo,5
ACT_01815,Jaffna Elephant Watching 1815,Jaffna,Wildlife,Wildlife activity in Jaffna suitable for adventure travelers.,9.705589,80.013121,09:00-18:00,Medium,Adventure,3
ACT_01816,Negombo Sacred Site Visit 1816,Negombo,Religious,Religious activity in Negombo suitable for kids travelers.,7.182794,79.869337,08:00-17:00,High,Kids,4
ACT_01817,Mannar Rock Climbing 1817,Mannar,Adventure,Adventure activity in Mannar suitable for family travelers.,9.020361,79.909023,10:00-22:00,Low,Family,6
ACT_01818,Mannar Hindu Temple Visit 1818,Mannar,Religious,Religious activity in Mannar suitable for family travelers.,8.979315,79.950173,08:00-17:00,High,Family,5
ACT_01819,Jaffna Turtle Hatchery Visit 1819,Jaffna,Wildlife,Wildlife activity in Jaffna suitable for solo travelers.,9.601768,80.09746,06:00-18:00,Medium,Solo,4
ACT_01820,Puttalam Wellness Retreat 1820,Puttalam,Wellness,Wellness activity in Puttalam suitable for kids travelers.,8.041497,79.785417,24 Hours,Medium,Kids,2
ACT_01821,Mullaitivu Waterfall Visit 1821,Mullaitivu,Nature,Nature activity in Mullaitivu suitable for couple travelers.,9.192629,80.869722,06:00-18:00,Medium,Couple,3
ACT_01822,Ratnapura Church Heritage Visit 1822,Ratnapura,Religious,Religious activity in Ratnapura suitable for couple travelers.,6.665465,80.364726,08:00-17:00,High,Couple,5
ACT_01823,Kilinochchi Snorkeling 1823,Kilinochchi,Beach,Beach activity in Kilinochchi suitable for family travelers.,9.32359,80.402732,10:00-22:00,High,Family,1
ACT_01824,Hambantota Snorkeling 1824,Hambantota,Beach,Beach activity in Hambantota suitable for kids travelers.,6.136118,81.074114,10:00-22:00,High,Kids,1
ACT_01825,Matale Seafood Experience 1825,Matale,Food,Food activity in Matale suitable for kids travelers.,7.499817,80.592613,24 Hours,High,Kids,1
ACT_01826,Batticaloa Museum Tour 1826,Batticaloa,Culture,Culture activity in Batticaloa suitable for couple travelers.,7.708394,81.703629,06:00-18:00,Low,Couple,4
ACT_01827,Kurunegala Sacred Site Visit 1827,Kurunegala,Religious,Religious activity in Kurunegala suitable for adventure travelers.,7.451752,80.400695,06:00-18:00,Medium,Adventure,5
ACT_01828,Ratnapura Safari Ride 1828,Ratnapura,Adventure,Adventure activity in Ratnapura suitable for group travelers.,6.715804,80.392298,05:30-20:00,Medium,Group,6
ACT_01829,Polonnaruwa Lagoon Boat Ride 1829,Polonnaruwa,Beach,Beach activity in Polonnaruwa suitable for family travelers.,7.928516,81.015151,10:00-22:00,Medium,Family,4
ACT_01830,Matara Seafood Experience 1830,Matara,Food,Food activity in Matara suitable for couple travelers.,5.945561,80.475116,08:00-17:00,Medium,Couple,1
ACT_01831,Ella Museum Tour 1831,Ella,Culture,Culture activity in Ella suitable for family travelers.,6.855076,81.009782,08:00-17:00,High,Family,6
ACT_01832,Batticaloa Sacred Site Visit 1832,Batticaloa,Religious,Religious activity in Batticaloa suitable for adventure travelers.,7.654048,81.71014,06:00-18:00,Low,Adventure,2
ACT_01833,Puttalam Zipline 1833,Puttalam,Adventure,Adventure activity in Puttalam suitable for adventure travelers.,8.0463,79.755529,06:00-18:00,Medium,Adventure,4
ACT_01834,Kalutara Surfing Lesson 1834,Kalutara,Beach,Beach activity in Kalutara suitable for family travelers.,6.637827,79.951664,24 Hours,High,Family,1
ACT_01835,Matara Seafood Experience 1835,Matara,Food,Food activity in Matara suitable for adventure travelers.,5.99946,80.52835,08:00-17:00,Low,Adventure,2
ACT_01836,Kilinochchi Buddhist Temple Tour 1836,Kilinochchi,Religious,Religious activity in Kilinochchi suitable for couple travelers.,9.329596,80.354294,05:30-20:00,High,Couple,3
ACT_01837,Ella Wellness Retreat 1837,Ella,Wellness,Wellness activity in Ella suitable for kids travelers.,6.929555,81.082825,06:00-18:00,Medium,Kids,4
ACT_01838,Ampara Seafood Experience 1838,Ampara,Food,Food activity in Ampara suitable for group travelers.,7.371244,81.671115,05:30-20:00,Low,Group,6
ACT_01839,Hambantota Ancient City Tour 1839,Hambantota,Culture,Culture activity in Hambantota suitable for couple travelers.,6.186115,81.139471,09:00-18:00,Low,Couple,1
ACT_01840,Trincomalee Surfing Lesson 1840,Trincomalee,Beach,Beach activity in Trincomalee suitable for kids travelers.,8.535128,81.261162,24 Hours,High,Kids,4
ACT_01841,Mannar Botanical Garden Walk 1841,Mannar,Nature,Nature activity in Mannar suitable for family travelers.,8.90888,79.964077,09:00-18:00,Low,Family,6
ACT_01842,Nuwara Eliya Safari Ride 1842,Nuwara Eliya,Adventure,Adventure activity in Nuwara Eliya suitable for couple travelers.,6.900604,80.728642,05:30-20:00,Low,Couple,4
ACT_01843,Matale Bird Sanctuary Visit 1843,Matale,Wildlife,Wildlife activity in Matale suitable for family travelers.,7.428533,80.65141,09:00-18:00,Low,Family,3
ACT_01844,Hambantota Rock Climbing 1844,Hambantota,Adventure,Adventure activity in Hambantota suitable for group travelers.,6.134133,81.167531,08:00-17:00,Medium,Group,1
ACT_01845,Kandy Traditional Village Visit 1845,Kandy,Culture,Culture activity in Kandy suitable for couple travelers.,7.249287,80.678789,06:00-18:00,High,Couple,5
ACT_01846,Batticaloa Zipline 1846,Batticaloa,Adventure,Adventure activity in Batticaloa suitable for couple travelers.,7.7726,81.719845,05:30-20:00,Low,Couple,5
ACT_01847,Kilinochchi Spice Garden Visit 1847,Kilinochchi,Food,Food activity in Kilinochchi suitable for solo travelers.,9.351041,80.392827,10:00-22:00,Low,Solo,6
ACT_01848,Matara Zipline 1848,Matara,Adventure,Adventure activity in Matara suitable for kids travelers.,5.921431,80.629015,08:00-17:00,High,Kids,2
ACT_01849,Ratnapura Seafood Experience 1849,Ratnapura,Food,Food activity in Ratnapura suitable for couple travelers.,6.679754,80.453909,05:30-20:00,High,Couple,1
ACT_01850,Anuradhapura Surfing Lesson 1850,Anuradhapura,Beach,Beach activity in Anuradhapura suitable for solo travelers.,8.317972,80.355499,08:00-17:00,Medium,Solo,2
ACT_01851,Monaragala Turtle Hatchery Visit 1851,Monaragala,Wildlife,Wildlife activity in Monaragala suitable for family travelers.,6.871012,81.33325,08:00-17:00,Low,Family,4
ACT_01852,Batticaloa Bird Sanctuary Visit 1852,Batticaloa,Wildlife,Wildlife activity in Batticaloa suitable for solo travelers.,7.784398,81.706569,09:00-18:00,Low,Solo,6
ACT_01853,Vavuniya Yoga Morning 1853,Vavuniya,Wellness,Wellness activity in Vavuniya suitable for group travelers.,8.78858,80.566286,06:00-18:00,Medium,Group,3
ACT_01854,Hambantota Hindu Temple Visit 1854,Hambantota,Religious,Religious activity in Hambantota suitable for solo travelers.,6.064963,81.069783,10:00-22:00,High,Solo,5
ACT_01855,Matale Sunset Walk 1855,Matale,Beach,Beach activity in Matale suitable for kids travelers.,7.482099,80.674969,08:00-17:00,High,Kids,1
ACT_01856,Colombo Tea Estate Tour 1856,Colombo,Nature,Nature activity in Colombo suitable for senior travelers.,6.901356,79.817853,09:00-18:00,High,Senior,2
